value,true_label,color,predicted_label,predicted_color
-0.5889394625874046,0,red,2,blue
-0.5026310696965278,0,red,2,blue
-0.3983314070426902,0,red,2,blue
-0.26512355589249015,0,red,2,blue
-0.2754057456654934,0,red,2,blue
-0.3876977923133374,0,red,2,blue
-0.2566995377635289,0,red,2,blue
-0.37696170073625906,0,red,2,blue
-0.34320638315634977,0,red,2,blue
-0.546918135187608,0,red,2,blue
-0.4651865272370562,0,red,2,blue
-0.4525399407257554,0,red,2,blue
-0.4421574627330679,0,red,2,blue
-0.14453348424205756,0,red,2,blue
-0.4179625580964933,0,red,2,blue
0.09018170219363675,0,red,0,red
-0.1870602730696312,0,red,2,blue
-0.22416528296425686,0,red,2,blue
-0.39937437531697956,0,red,2,blue
-0.22223910614707867,0,red,2,blue
-0.34343224185860827,0,red,2,blue
-0.3278231150845141,0,red,2,blue
0.03515871277158887,0,red,0,red
-0.2738463495527085,0,red,2,blue
-0.1618490560653803,0,red,2,blue
-0.4273790577532311,0,red,2,blue
-0.3411355904647518,0,red,2,blue
-0.0136597967178448,0,red,0,red
-0.38866070570935296,0,red,2,blue
-0.026191746512302966,0,red,0,red
-0.22600212300080297,0,red,2,blue
-0.3537407721842725,0,red,2,blue
-0.18456348535158784,0,red,2,blue
-0.18120022822832774,0,red,2,blue
-0.2209945285203456,0,red,2,blue
-0.5510942817412376,0,red,2,blue
-0.35517662324342947,0,red,2,blue
-0.320444163427861,0,red,2,blue
-0.2670720884211706,0,red,2,blue
-0.23188515582281413,0,red,2,blue
-0.24668019214360282,0,red,2,blue
-0.4622603458641486,0,red,2,blue
-0.22706633908557197,0,red,2,blue
-0.16708623827611324,0,red,2,blue
-0.2314781420342698,0,red,2,blue
-0.18408279163794627,0,red,2,blue
-0.1648947119829487,0,red,2,blue
-0.21213115039063862,0,red,2,blue
-0.30241687272995615,0,red,2,blue
-0.5642135585616795,0,red,2,blue
-0.23879721461907652,0,red,2,blue
-0.2894095519506898,0,red,2,blue
-0.2688462997018099,0,red,2,blue
-0.46603765758209514,0,red,2,blue
-0.42836300784466674,0,red,2,blue
-0.17783922606633418,0,red,2,blue
-0.31506140743988825,0,red,2,blue
-0.2267050900017283,0,red,2,blue
-0.32613201545500503,0,red,2,blue
-0.26745312439654134,0,red,2,blue
-0.1263813621796706,0,red,2,blue
-0.3859565267751571,0,red,2,blue
-0.2612785769250455,0,red,2,blue
-0.32567606934721977,0,red,2,blue
-0.3268346247104494,0,red,2,blue
-0.3754422021577813,0,red,2,blue
-0.22295635259811536,0,red,2,blue
-0.38003763532944523,0,red,2,blue
-0.13848519950069993,0,red,2,blue
-0.47027344525190484,0,red,2,blue
-0.327810275949107,0,red,2,blue
-0.4012860010767083,0,red,2,blue
-0.1205124430565597,0,red,2,blue
-0.29050869475408375,0,red,2,blue
-0.12319251345311522,0,red,2,blue
-0.47254109768770236,0,red,2,blue
-0.28198675747108837,0,red,2,blue
-0.13831739420799943,0,red,2,blue
-0.25264019290307416,0,red,2,blue
-0.12285322527553345,0,red,2,blue
-0.4084861227775723,0,red,2,blue
-0.08165588890930195,0,red,2,blue
0.06961569695169724,0,red,0,red
-0.3330590734358539,0,red,2,blue
-0.3798418858728548,0,red,2,blue
-0.09440246436867866,0,red,2,blue
-0.06204226054098021,0,red,0,red
-0.3728865332894413,0,red,2,blue
-0.39742809537363744,0,red,2,blue
-0.35864395708665064,0,red,2,blue
-0.45989441160904804,0,red,2,blue
-0.3937751995722878,0,red,2,blue
-0.4782769458156923,0,red,2,blue
-0.3633442977328573,0,red,2,blue
-0.322022922030316,0,red,2,blue
-0.2506456610008545,0,red,2,blue
-0.055543602863948355,0,red,0,red
-0.4099939589824896,0,red,2,blue
-0.11622082121008709,0,red,2,blue
-0.34897063776714354,0,red,2,blue
-0.2711445794484201,0,red,2,blue
-0.24139742185880572,0,red,2,blue
-0.4382727803314749,0,red,2,blue
-0.22172132210488765,0,red,2,blue
-0.2586877788456825,0,red,2,blue
-0.2551254007496749,0,red,2,blue
-0.22180106349573242,0,red,2,blue
0.01411772209289397,0,red,0,red
-0.4348265743474984,0,red,2,blue
-0.3533478104730474,0,red,2,blue
-0.39057780685014776,0,red,2,blue
-0.34364652555456915,0,red,2,blue
-0.40180043788606445,0,red,2,blue
-0.16501981073141764,0,red,2,blue
-0.0654661434614283,0,red,0,red
-0.3758247517654616,0,red,2,blue
-0.4487932747810475,0,red,2,blue
-0.21129337280582428,0,red,2,blue
-0.3769847680187607,0,red,2,blue
-0.20005862570323807,0,red,2,blue
-0.27521251735877916,0,red,2,blue
-0.48148769006982833,0,red,2,blue
-0.048193444075307,0,red,0,red
-0.025085661652089128,0,red,0,red
-0.42612126995554056,0,red,2,blue
-0.3209438942310605,0,red,2,blue
-0.24247123068908455,0,red,2,blue
-0.23299825055682796,0,red,2,blue
-0.22056949177590857,0,red,2,blue
0.02221380780243304,0,red,0,red
-0.30248695687115446,0,red,2,blue
-0.4516372323502158,0,red,2,blue
-0.5042873924693969,0,red,2,blue
-0.3647310813671628,0,red,2,blue
-0.349965191262111,0,red,2,blue
-6.953113078093931e-05,0,red,0,red
-0.35528503508149467,0,red,2,blue
-0.2552140066053199,0,red,2,blue
-0.32526662258715383,0,red,2,blue
-0.15705663265175843,0,red,2,blue
0.1015680327359417,0,red,0,red
-0.39524893642701575,0,red,2,blue
-0.34166666008505975,0,red,2,blue
-0.16302117281424527,0,red,2,blue
-0.23964057365189734,0,red,2,blue
-0.08776461565149936,0,red,2,blue
-0.21299435038448608,0,red,2,blue
-0.3032336929095512,0,red,2,blue
-0.22955517339445472,0,red,2,blue
-0.15748640256949953,0,red,2,blue
-0.19955713538157865,0,red,2,blue
-0.226206234806353,0,red,2,blue
-0.15508293039186136,0,red,2,blue
-0.0966451690841659,0,red,2,blue
-0.10398112177953256,0,red,2,blue
-0.20748278407366325,0,red,2,blue
-0.3597969060981295,0,red,2,blue
-0.2309775973949855,0,red,2,blue
-0.15437657655703058,0,red,2,blue
-0.4581957438036911,0,red,2,blue
-0.2315470957531769,0,red,2,blue
-0.34608987128442065,0,red,2,blue
-0.3044203027564822,0,red,2,blue
-0.12698038031789352,0,red,2,blue
-0.24446811852029626,0,red,2,blue
-0.3238616163708134,0,red,2,blue
-0.46028736785052515,0,red,2,blue
-0.17958909720600003,0,red,2,blue
-0.21681777429534752,0,red,2,blue
0.0017332785150107402,0,red,0,red
-0.36786169468876906,0,red,2,blue
-0.24379603017221746,0,red,2,blue
-0.26344434699564195,0,red,2,blue
-0.09482896349987308,0,red,2,blue
-0.3038718118574242,0,red,2,blue
-0.2109669522010229,0,red,2,blue
-0.22050422317830481,0,red,2,blue
-0.23154034463911077,0,red,2,blue
-0.3786335632472033,0,red,2,blue
-0.31707825927973293,0,red,2,blue
-0.17774133119855232,0,red,2,blue
-0.45330167150829154,0,red,2,blue
-0.3092317554842588,0,red,2,blue
-0.4489893313568427,0,red,2,blue
-0.0894947311958713,0,red,2,blue
-0.48102321675433807,0,red,2,blue
-0.35481426252311565,0,red,2,blue
-0.279872725474954,0,red,2,blue
-0.1165651109425836,0,red,2,blue
-0.3525380161466608,0,red,2,blue
-0.3561141511699723,0,red,2,blue
0.008916580124479434,0,red,0,red
-0.511726507556038,0,red,2,blue
-0.6490440532882819,0,red,2,blue
-0.23653327763623316,0,red,2,blue
-0.3861179985667537,0,red,2,blue
-0.456941637597674,0,red,2,blue
-0.18769020810791248,0,red,2,blue
-0.24364956108063274,0,red,2,blue
-0.41871240509595653,0,red,2,blue
-0.5275033613759832,0,red,2,blue
-0.12718287110687088,0,red,2,blue
-0.23477483269443472,0,red,2,blue
-0.3586425326708411,0,red,2,blue
-0.06985855863135593,0,red,0,red
-0.4974370543078825,0,red,2,blue
-0.5265607491846128,0,red,2,blue
-0.3676103991890122,0,red,2,blue
-0.3223223912826786,0,red,2,blue
-0.27116826436290825,0,red,2,blue
-0.31655725311864036,0,red,2,blue
-0.24932244134729636,0,red,2,blue
-0.44084983415134155,0,red,2,blue
-0.05921728409996181,0,red,0,red
-0.3606268615156548,0,red,2,blue
-0.11418587753019452,0,red,2,blue
-0.25545795667419596,0,red,2,blue
-0.18652128615114852,0,red,2,blue
-0.221099530902375,0,red,2,blue
-0.18799485370446867,0,red,2,blue
-0.18364833949437165,0,red,2,blue
-0.1371689580810895,0,red,2,blue
-0.26836821172277986,0,red,2,blue
-0.15051816307662566,0,red,2,blue
-0.2769374828138038,0,red,2,blue
-0.1365999808713158,0,red,2,blue
-0.37501911702469826,0,red,2,blue
-0.06075060288806381,0,red,0,red
-0.3549809656557992,0,red,2,blue
-0.5119940585094094,0,red,2,blue
-0.308407857730832,0,red,2,blue
-0.36442832201571806,0,red,2,blue
-0.19738198830529294,0,red,2,blue
-0.3595425988705522,0,red,2,blue
-0.4130400723723736,0,red,2,blue
-0.5864394978333421,0,red,2,blue
-0.3898492516721337,0,red,2,blue
-0.6694315656205825,0,red,2,blue
-0.5671790234689086,0,red,2,blue
-0.22374870098429592,0,red,2,blue
-0.18331611884354435,0,red,2,blue
-0.26069510730717693,0,red,2,blue
-0.4450115993775412,0,red,2,blue
-0.3190607166588012,0,red,2,blue
-0.26291898346409664,0,red,2,blue
-0.42328760546196736,0,red,2,blue
-0.08809167603363566,0,red,2,blue
-0.19290663992375567,0,red,2,blue
-0.37056898274261135,0,red,2,blue
-0.250857480247606,0,red,2,blue
-0.3145075261934886,0,red,2,blue
-0.6089798864127398,0,red,2,blue
-0.3551495405502506,0,red,2,blue
-0.4144070086703088,0,red,2,blue
-0.47522177590652537,0,red,2,blue
-0.3114374415662669,0,red,2,blue
-0.08351894708680305,0,red,2,blue
-0.1958804675093052,0,red,2,blue
-0.4183923047187577,0,red,2,blue
-0.2619710027431855,0,red,2,blue
0.4538483384576073,1,green,1,green
0.2757672535597642,1,green,1,green
0.14545877152246725,1,green,0,red
-0.04019637409871976,1,green,0,red
0.21391313123239108,1,green,0,red
0.23353082613938042,1,green,0,red
0.2748674059970828,1,green,1,green
0.2779932671304506,1,green,1,green
0.3015681223208082,1,green,1,green
0.015712056514094172,1,green,0,red
0.34590114968184654,1,green,1,green
0.14536266049887728,1,green,0,red
0.5909866961657183,1,green,1,green
-0.010627529302024957,1,green,0,red
0.5290935206563049,1,green,1,green
0.17621668348503666,1,green,0,red
-0.006842358818780606,1,green,0,red
-0.03827819324575692,1,green,0,red
0.006786593818015354,1,green,0,red
0.17374324148162756,1,green,0,red
0.20461496232983542,1,green,0,red
-0.03895115371133708,1,green,0,red
0.09900968007948277,1,green,0,red
0.5450141911405421,1,green,1,green
0.5054150626196662,1,green,1,green
0.16432159248878056,1,green,0,red
0.08952868426700726,1,green,0,red
0.1271743336577673,1,green,0,red
0.26683084539665514,1,green,0,red
-0.1047564469426293,1,green,2,blue
0.057002292291840416,1,green,0,red
-0.30752941547836515,1,green,2,blue
0.1939735385950715,1,green,0,red
0.20346206177370696,1,green,0,red
-0.020307459871238873,1,green,0,red
0.44330579286913435,1,green,1,green
-0.22010839075125804,1,green,2,blue
-0.25004536772222974,1,green,2,blue
0.1957538991240036,1,green,0,red
0.3795015591595112,1,green,1,green
0.4617703841546626,1,green,1,green
-0.04829962966315085,1,green,0,red
0.30910986089066866,1,green,1,green
0.08061102379204815,1,green,0,red
0.10617733205293117,1,green,0,red
0.2617122752750599,1,green,0,red
0.27221541430789487,1,green,1,green
-0.29162374828396087,1,green,2,blue
0.47829021708996927,1,green,1,green
0.3967594582142573,1,green,1,green
-0.012356618586466181,1,green,0,red
0.17276346893117894,1,green,0,red
0.2232353956623897,1,green,0,red
0.12749003450731544,1,green,0,red
-0.05844987130698766,1,green,0,red
-0.006373136641870461,1,green,0,red
0.13605066380657066,1,green,0,red
0.4009770746463482,1,green,1,green
0.2340960348419139,1,green,0,red
0.04795493712360639,1,green,0,red
0.22946077120700148,1,green,0,red
-0.5534745894643565,1,green,2,blue
0.33824213210093346,1,green,1,green
-0.2754472948788248,1,green,2,blue
0.0045515190664219135,1,green,0,red
-0.18551512151004035,1,green,2,blue
-0.1798528713508145,1,green,2,blue
0.3910071527350145,1,green,1,green
-0.01636881848317296,1,green,0,red
0.14070749491159099,1,green,0,red
0.059177059339532656,1,green,0,red
0.1804179022883016,1,green,0,red
0.09716765635653506,1,green,0,red
-0.17260627573829826,1,green,2,blue
0.33286658165490335,1,green,1,green
0.00920065772803165,1,green,0,red
-0.2618120953417379,1,green,2,blue
0.03667030497619335,1,green,0,red
0.4059888570912431,1,green,1,green
0.287019435883222,1,green,1,green
0.05213288485050639,1,green,0,red
-0.010080532078890932,1,green,0,red
-0.010933472472791098,1,green,0,red
0.6027433631065646,1,green,1,green
0.16969632969660728,1,green,0,red
0.21454724811842452,1,green,0,red
0.28291324435724174,1,green,1,green
0.17239956802827416,1,green,0,red
0.023686546445446537,1,green,0,red
0.01166892436616055,1,green,0,red
0.09497074782236734,1,green,0,red
0.06575723649625931,1,green,0,red
0.25138363640613165,1,green,0,red
0.06967353441030767,1,green,0,red
0.22853962667896752,1,green,0,red
0.061748947546174646,1,green,0,red
0.07655931315305689,1,green,0,red
-0.305728629861409,1,green,2,blue
0.25550180134830414,1,green,0,red
0.17586320043925205,1,green,0,red
0.2854865906010766,1,green,1,green
-0.5668544816362503,1,green,2,blue
0.6095807362199027,1,green,1,green
0.03495626557650998,1,green,0,red
0.3943804429440611,1,green,1,green
-0.16195059662682076,1,green,2,blue
0.2611770215024738,1,green,0,red
-0.13088315429152075,1,green,2,blue
-0.0010311070773455638,1,green,0,red
0.533389747381522,1,green,1,green
0.060818040893660795,1,green,0,red
0.11816526853413511,1,green,0,red
0.2611759952900693,1,green,0,red
0.25248675478376936,1,green,0,red
0.11641850958521638,1,green,0,red
0.16881598656138444,1,green,0,red
0.6634024285203611,1,green,1,green
0.07099839354739473,1,green,0,red
0.1901733585304076,1,green,0,red
0.35872624193308045,1,green,1,green
0.35694603795563473,1,green,1,green
0.40351756151301094,1,green,1,green
0.19778501040902732,1,green,0,red
-0.17987739912923673,1,green,2,blue
0.4617500277037803,1,green,1,green
-0.1836327685011978,1,green,2,blue
0.1920618659978905,1,green,0,red
-0.0267404043375995,1,green,0,red
0.07803524169845502,1,green,0,red
0.15772676979971545,1,green,0,red
0.21801273109444225,1,green,0,red
0.188829592041562,1,green,0,red
0.4597416494121871,1,green,1,green
0.186578340065505,1,green,0,red
0.08635976393446237,1,green,0,red
0.3224719927809897,1,green,1,green
0.39219114576470515,1,green,1,green
-0.14332078060054243,1,green,2,blue
0.21776762078646633,1,green,0,red
0.2501564247097492,1,green,0,red
0.06830995532703357,1,green,0,red
0.39394293033502037,1,green,1,green
0.09584006404434857,1,green,0,red
0.17217898089101452,1,green,0,red
0.07362100089793758,1,green,0,red
0.1276463096868754,1,green,0,red
-0.1146248304296025,1,green,2,blue
-0.1875012015642768,1,green,2,blue
0.4460475049695434,1,green,1,green
-0.134259968997866,1,green,2,blue
-0.131494441452079,1,green,2,blue
-0.36413704463098107,1,green,2,blue
-0.04784115170750032,1,green,0,red
-0.17095555675349206,1,green,2,blue
0.4528639947618788,1,green,1,green
0.3392763797715138,1,green,1,green
-0.08523311457033603,1,green,2,blue
0.6285969012349315,1,green,1,green
0.3240990335689416,1,green,1,green
-0.002228066620398334,1,green,0,red
-0.47969299083109596,1,green,2,blue
0.6371312033442977,1,green,1,green
-0.2124577259683947,1,green,2,blue
-0.2963192007895514,1,green,2,blue
0.375380818812518,1,green,1,green
0.667057724866019,1,green,1,green
0.4552462954134544,1,green,1,green
0.2188044170929509,1,green,0,red
0.23050114785684353,1,green,0,red
0.33062504186737546,1,green,1,green
0.27220652570766435,1,green,1,green
0.1836042050591155,1,green,0,red
0.09851736292624469,1,green,0,red
0.080676397979497,1,green,0,red
-0.10624662075232141,1,green,2,blue
0.00783714844128763,1,green,0,red
-0.32846231042447316,1,green,2,blue
0.03193709612536397,1,green,0,red
-0.07332730943643005,1,green,0,red
-0.17253470374002802,1,green,2,blue
0.15655662602378018,1,green,0,red
0.4451711435901263,1,green,1,green
0.3104078815124628,1,green,1,green
-0.28586016083219196,1,green,2,blue
-0.0984759348481554,1,green,2,blue
0.3203879737714468,1,green,1,green
-0.09656580096408726,1,green,2,blue
0.07674516294638335,1,green,0,red
0.27053642522700894,1,green,1,green
-0.10917207466833553,1,green,2,blue
0.1077267907596415,1,green,0,red
-0.1834507133454668,1,green,2,blue
-0.0776258222101178,1,green,2,blue
0.21124514610406597,1,green,0,red
-0.2942661264569802,1,green,2,blue
0.18127742943366773,1,green,0,red
0.12718339272975893,1,green,0,red
0.23327174732932143,1,green,0,red
0.13943227451690263,1,green,0,red
0.4023746391652328,1,green,1,green
0.16345578935715036,1,green,0,red
-0.012017559381125496,1,green,0,red
0.16431152150708447,1,green,0,red
0.18029857559437093,1,green,0,red
0.1386052875842326,1,green,0,red
0.14383134139082976,1,green,0,red
-0.08878834807383765,1,green,2,blue
-0.055194498161870297,1,green,0,red
-0.24708209586800275,1,green,2,blue
0.5118776658612906,1,green,1,green
-0.17460149809860787,1,green,2,blue
-0.04140597775262651,1,green,0,red
-0.09099205143862582,1,green,2,blue
0.2712857603621836,1,green,1,green
-0.011803020509276181,1,green,0,red
0.3612103628080682,1,green,1,green
-0.04462261566843828,1,green,0,red
0.1981784826055354,1,green,0,red
-0.0700965348434274,1,green,0,red
0.5732095594975429,1,green,1,green
-0.12024306805271325,1,green,2,blue
0.19120253694807296,1,green,0,red
0.28473333911945126,1,green,1,green
0.19528708842017756,1,green,0,red
0.03445884741507915,1,green,0,red
0.026253877687419228,1,green,0,red
0.13240502810234667,1,green,0,red
0.029259652953569873,1,green,0,red
0.2958074355517844,1,green,1,green
0.5975350605269034,1,green,1,green
-0.018217294039546625,1,green,0,red
-0.1962389381133438,1,green,2,blue
0.046885066904337164,1,green,0,red
0.6648142846007663,1,green,1,green
-0.06798767386511263,1,green,0,red
0.5134995464669017,1,green,1,green
0.49790842038813465,1,green,1,green
0.018474281709029775,1,green,0,red
0.25344969014195984,1,green,0,red
0.47329225125389174,1,green,1,green
-0.015573203186760979,1,green,0,red
0.07114661278197462,1,green,0,red
-0.017729849884346595,1,green,0,red
-0.1166595859997431,1,green,2,blue
-0.04620428590435342,1,green,0,red
-0.17081570328903561,1,green,2,blue
0.091065547905469,1,green,0,red
-0.0702399792859972,1,green,0,red
0.12203170966243598,1,green,0,red
-0.21739140334468965,1,green,2,blue
0.14256476463411494,1,green,0,red
0.24487937092618342,1,green,0,red
-0.35218823995968407,1,green,2,blue
0.19947233571156314,1,green,0,red
0.36828681459725,1,green,1,green
-0.19280854142143203,1,green,2,blue
0.479815673814862,1,green,1,green
0.1783957324219298,1,green,0,red
-0.014358674429244558,1,green,0,red
0.12979416909184768,1,green,0,red
0.22508287500382454,1,green,0,red
0.09978372158728893,1,green,0,red
0.2441827436352084,1,green,0,red
-0.15219757957313762,1,green,2,blue
0.13534713213137017,1,green,0,red
-0.2324838321586118,1,green,2,blue
0.11718268510572989,1,green,0,red
-0.1509195904424095,1,green,2,blue
-0.059188007539888655,1,green,0,red
0.4004651947360721,1,green,1,green
0.34252616017063203,1,green,1,green
0.19474772761976553,1,green,0,red
-0.09700242044707151,1,green,2,blue
0.031049962920319828,1,green,0,red
0.38267551648211107,1,green,1,green
0.10534984351678015,1,green,0,red
0.6169676598729188,1,green,1,green
0.18086349176074823,1,green,0,red
0.10043307214924702,1,green,0,red
-0.008504507337370619,1,green,0,red
0.16360790604887848,1,green,0,red
0.039888703354142366,1,green,0,red
0.22783374080317398,1,green,0,red
0.3144162865834368,1,green,1,green
-0.04887787319316485,1,green,0,red
-0.2414780859464024,1,green,2,blue
-0.3029072115271079,1,green,2,blue
0.17551135817973396,1,green,0,red
-0.19307416846824021,1,green,2,blue
-0.42612657617993643,1,green,2,blue
0.22030522825416848,1,green,0,red
0.6192488872481953,1,green,1,green
0.053157639352370264,1,green,0,red
0.28128222573232275,1,green,1,green
0.15269694802095837,1,green,0,red
0.0541284389682528,1,green,0,red
0.2976830110007996,1,green,1,green
-0.010915108037983963,1,green,0,red
0.15469859050606244,1,green,0,red
0.17969512435039733,1,green,0,red
-0.042298861571238404,1,green,0,red
0.3050700822296637,1,green,1,green
0.04243112713653779,1,green,0,red
-0.10832739313558234,1,green,2,blue
0.20664708014674693,1,green,0,red
-0.14095408140188379,1,green,2,blue
0.13296109282740415,1,green,0,red
0.14458836013651544,1,green,0,red
0.3898210758331714,1,green,1,green
0.2426528616893994,1,green,0,red
0.10448301683153946,1,green,0,red
0.3029446731964154,1,green,1,green
0.3893804385116498,1,green,1,green
0.23780721837253674,1,green,0,red
0.09787987111548899,1,green,0,red
-0.19513376511052327,1,green,2,blue
-0.11238899940251827,1,green,2,blue
0.009941516824793883,1,green,0,red
-0.05448711054492313,1,green,0,red
0.10065612478114701,1,green,0,red
0.06828973778411616,1,green,0,red
0.21700633043440884,1,green,0,red
0.12551607403370632,1,green,0,red
0.21982137545789354,1,green,0,red
0.11905762485370802,1,green,0,red
-0.36675333504159996,1,green,2,blue
-0.1257142305185822,1,green,2,blue
0.10298588464993721,1,green,0,red
-0.1645741545248385,1,green,2,blue
0.23562236156834104,1,green,0,red
0.402244263127492,1,green,1,green
0.32412625052338406,1,green,1,green
0.09864124199743904,1,green,0,red
0.42103511451189884,1,green,1,green
0.14356436024454666,1,green,0,red
-0.017403207249418177,1,green,0,red
-0.018849576753392647,1,green,0,red
0.07562239285854565,1,green,0,red
0.020767549944963153,1,green,0,red
0.10071775800757218,1,green,0,red
0.1440775864518737,1,green,0,red
0.12731583212285214,1,green,0,red
0.1883439986091199,1,green,0,red
0.4042203755520621,1,green,1,green
0.3271950548520206,1,green,1,green
-0.19210838788161194,1,green,2,blue
-0.4587235955566844,1,green,2,blue
0.27204908062674094,1,green,1,green
-0.22467419755481263,1,green,2,blue
0.01992042306303567,1,green,0,red
-0.1207625769909848,1,green,2,blue
-0.2768950685266257,1,green,2,blue
0.23871458364584047,1,green,0,red
0.24984888635380897,1,green,0,red
-0.060507167371037535,1,green,0,red
-0.45372956098239764,1,green,2,blue
-0.02472817727453379,1,green,0,red
0.1601889942087418,1,green,0,red
-0.2190324822324532,1,green,2,blue
0.09503390971135522,1,green,0,red
0.07919363906521665,1,green,0,red
0.22638921664869605,1,green,0,red
0.09153481666579213,1,green,0,red
-0.06911938210140425,1,green,0,red
0.33847125822504204,1,green,1,green
0.027587022831094356,1,green,0,red
0.064248006744836,1,green,0,red
-0.08177894645504336,1,green,2,blue
-0.006570358761151127,1,green,0,red
-0.0913063075487919,1,green,2,blue
0.013429001055683489,1,green,0,red
0.4361927827834443,1,green,1,green
-0.21218386641771514,1,green,2,blue
-0.2291377728320354,1,green,2,blue
0.46748757374639016,1,green,1,green
0.011864459618384803,1,green,0,red
-0.04577290234345022,1,green,0,red
0.37385272574175665,1,green,1,green
-0.04662247606839669,1,green,0,red
0.5412647678494237,1,green,1,green
0.2149583986419818,1,green,0,red
0.03443914140563631,1,green,0,red
0.6075311130811583,1,green,1,green
0.008691464996538598,1,green,0,red
0.28359929311533116,1,green,1,green
0.15326424869496647,1,green,0,red
0.4348963184738662,1,green,1,green
0.4267211959817468,1,green,1,green
0.09037359749348231,1,green,0,red
-0.04838851555554488,1,green,0,red
0.22938452788935007,1,green,0,red
-0.008601415231296025,1,green,0,red
0.5206873159556933,1,green,1,green
0.1603300316850665,1,green,0,red
0.04216622310174109,1,green,0,red
0.09767522742729862,1,green,0,red
-0.2125042816455257,1,green,2,blue
-0.13898295809428166,1,green,2,blue
0.348869752365394,1,green,1,green
0.0014086617743949287,1,green,0,red
-0.11981867101879942,1,green,2,blue
0.24176681927568835,1,green,0,red
0.4127932728345394,1,green,1,green
0.24848302577532522,1,green,0,red
0.35290705027459635,1,green,1,green
-0.0757714299774793,1,green,2,blue
-0.18097316301540822,1,green,2,blue
0.4037741643991782,1,green,1,green
0.07261521224445872,1,green,0,red
0.015789203261607054,1,green,0,red
0.37961528954724233,1,green,1,green
0.24999603462520031,1,green,0,red
0.19131511900508125,1,green,0,red
0.5949303791411715,1,green,1,green
-0.049437700682094146,1,green,0,red
0.331708353573154,1,green,1,green
0.08558164752481776,1,green,0,red
0.11590485810066994,1,green,0,red
0.42176887003936214,1,green,1,green
0.21098639373370454,1,green,0,red
0.1871686676969258,1,green,0,red
0.32529966022484025,1,green,1,green
0.00839239064615812,1,green,0,red
-0.13191380198567296,1,green,2,blue
-0.12529571331635933,1,green,2,blue
-0.3012563573878093,1,green,2,blue
0.5249561831319356,1,green,1,green
-0.1369040885698618,1,green,2,blue
0.06700010623049094,1,green,0,red
0.030036132479162682,1,green,0,red
0.18884798604041547,1,green,0,red
0.27347754025050736,1,green,1,green
0.2928714500786199,1,green,1,green
-0.07964477442321771,1,green,2,blue
0.0818024601592009,1,green,0,red
0.17932106573150874,1,green,0,red
-0.001768938622104449,1,green,0,red
0.4462384078709392,1,green,1,green
0.2576885207904469,1,green,0,red
0.2563973247330555,1,green,0,red
0.2484192982883478,1,green,0,red
0.40338974733158056,1,green,1,green
0.16220383865202137,1,green,0,red
-0.18177342598985186,1,green,2,blue
0.21915341112476353,1,green,0,red
-0.009211202567566718,1,green,0,red
-0.02251347626955618,1,green,0,red
0.22862581704281854,1,green,0,red
0.3654936058764673,1,green,1,green
0.15142708315888975,1,green,0,red
0.18877378641576825,1,green,0,red
0.4389491394728505,1,green,1,green
0.1901300098448665,1,green,0,red
0.6798100240056978,1,green,1,green
0.18332719159864372,1,green,0,red
-0.2887467966559187,1,green,2,blue
0.26016873540453267,1,green,0,red
0.22300454636545441,1,green,0,red
0.35879694359059755,1,green,1,green
0.2831743872116974,1,green,1,green
0.07480916991061123,1,green,0,red
-0.21830037778626527,1,green,2,blue
0.1004455089155504,1,green,0,red
-0.08892063077627924,1,green,2,blue
-0.05072130420644644,1,green,0,red
0.2285508164362104,1,green,0,red
0.5091877771180326,1,green,1,green
0.16874154938530847,1,green,0,red
-0.19813994233645701,1,green,2,blue
0.16232330360489017,1,green,0,red
0.3473608746546519,1,green,1,green
-0.008346793853534512,1,green,0,red
0.06719548703626985,1,green,0,red
0.07603254055747788,1,green,0,red
-0.1088900983867052,1,green,2,blue
0.2282328595068303,1,green,0,red
0.11694760908459628,1,green,0,red
0.1781129775932756,1,green,0,red
-0.04963687631101901,1,green,0,red
0.0007043958920692275,1,green,0,red
0.2294457740071648,1,green,0,red
0.055745981945080056,1,green,0,red
0.4821963939177555,1,green,1,green
0.031605766620155004,1,green,0,red
0.19861219034962663,1,green,0,red
0.26355118455812804,1,green,0,red
-0.2574867636007004,1,green,2,blue
-0.27168314575069047,1,green,2,blue
-0.26296462263850623,1,green,2,blue
0.3507525279523903,1,green,1,green
-0.06946304483327778,1,green,0,red
0.6242154214731817,1,green,1,green
0.0012789616380851077,1,green,0,red
0.1047102686654299,1,green,0,red
0.4415983298691897,1,green,1,green
0.5591656882282164,1,green,1,green
0.553801393378678,1,green,1,green
0.3229095685657685,1,green,1,green
0.3573374923512472,1,green,1,green
0.18354437614560637,1,green,0,red
0.30023581717259773,1,green,1,green
0.016081576385060636,1,green,0,red
-0.08967084013895323,1,green,2,blue
0.10279969569397315,1,green,0,red
0.059643900792677194,1,green,0,red
-0.01242401089819762,1,green,0,red
0.2944594206561139,1,green,1,green
0.35300608962932667,1,green,1,green
0.10335001720691997,1,green,0,red
0.4418927454055038,1,green,1,green
-0.11259869062281687,1,green,2,blue
0.10290227835060495,1,green,0,red
-0.05939043962349723,1,green,0,red
-0.322087795298353,1,green,2,blue
0.05938146819579459,1,green,0,red
0.11866361683541625,1,green,0,red
0.4026990810891875,1,green,1,green
0.24903673837133616,1,green,0,red
-0.15076010933410988,1,green,2,blue
